Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,36ecbplus2_8,Church\Jeffs,0,his client,AnZhu,05-05-20 16:23,,,10,0.18,4,4
●,36ecbplus2_8,USA,0,Arizona,AnZhu,05-05-20 16:24,,,7,0.12,4,4
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:24,,,5,0.09,4,4
●,36ecbplus2_8,Charges,0,its charges,AnZhu,05-05-20 16:24,,,11,0.19,4,4
●,36ecbplus2_8,Charges,0,similar charges,AnZhu,05-05-20 16:24,,,15,0.26,4,4
●,36ecbplus2_8,USA\USA-I,0,a Utah jury,AnZhu,05-05-20 16:25,,,11,0.19,5,5
●,36ecbplus2_8,Sexual assult,0,an accomplice to rape by performing a marriage involving an underage girl,AnZhu,05-05-20 16:25,,,73,1.28,5,5
●,36ecbplus2_8,USA,0,Texas,AnZhu,05-05-20 16:25,,,5,0.09,6,6
●,36ecbplus2_8,USA\USA-I,0,State officials,AnZhu,05-05-20 16:25,,,15,0.26,6,6
●,36ecbplus2_8,Church\Jeffs,0,"Jeffs, 54",AnZhu,05-05-20 16:26,,,9,0.16,6,6
●,36ecbplus2_8,USA\Shaehan,0,Mohave County Sheriff Tom Sheahan,AnZhu,05-05-20 16:26,,,33,0.58,6,6
●,36ecbplus2_8,USA,0,Arizona court,AnZhu,05-05-20 16:26,,,13,0.23,6,6
●,36ecbplus2_8,USA\Shaehan,0,The sheriff,AnZhu,05-05-20 16:26,,,11,0.19,6,6
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:26,,,5,0.09,6,6
●,36ecbplus2_8,Church\Jeffs,0,a problem,AnZhu,05-05-20 16:26,,,9,0.16,6,6
●,36ecbplus2_8,USA\Shaehan,0,Sheahan,AnZhu,05-05-20 16:26,,,7,0.12,6,6
●,36ecbplus2_8,Church\Jeffs,0,Mr. Jeffs,AnZhu,05-05-20 16:27,,,9,0.16,6,6
●,36ecbplus2_8,Church\Jeffs,0,a handful from day one,AnZhu,05-05-20 16:27,,,22,0.39,6,6
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:27,,,5,0.09,7,7
●,36ecbplus2_8,Church\Jeffs,0,president,AnZhu,05-05-20 16:27,,,9,0.16,7,7
●,36ecbplus2_8,Church\Jeffs,0,prophet of the Fundamentalist Church of the Jesus Christ of the Latter Day Saints,AnZhu,05-05-20 16:27,,,81,1.42,7,7
●,36ecbplus2_8,Church,0,the Fundamentalist Church of the Jesus Christ of the Latter Day Saints,AnZhu,05-05-20 16:27,,,70,1.23,7,7
●,36ecbplus2_8,Church\Jeffs\Jeffs2,0,"his father, Rulon Jeffs",AnZhu,05-05-20 16:28,,,23,0.4,7,7
●,36ecbplus2_8,Charges,0,the charges of being an accomplice to sexual conduct with a minor,AnZhu,06-05-20 12:15,,,65,1.14,7,7
●,36ecbplus2_8,Sexual assult,0,sexual conduct with a minor,AnZhu,05-05-20 16:28,,,27,0.47,7,7
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:28,,,5,0.09,7,7
●,36ecbplus2_8,Church\Church-Misc,0,a large FLDS community,AnZhu,05-05-20 16:28,,,22,0.39,7,7
●,36ecbplus2_8,Church\Jeffs,0,a victim of religious persecution,AnZhu,05-05-20 16:29,,,33,0.58,8,8
●,36ecbplus2_8,Church\Church-Misc,0,his FLDS followers,AnZhu,05-05-20 16:29,,,18,0.32,8,8
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:29,,,5,0.09,8,8
●,36ecbplus2_8,Church\Jeffs,0,a calm presence in court,AnZhu,05-05-20 16:29,,,24,0.42,8,8
●,36ecbplus2_8,Church\Jeffs,0,one of the most wicked men on the face of the earth since the days of Father Adam,AnZhu,05-05-20 16:29,,,81,1.42,8,8
●,36ecbplus2_8,Church\Jeffs,0,penitent,AnZhu,05-05-20 16:30,,,8,0.14,8,8
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:30,,,5,0.09,8,8
●,36ecbplus2_8,Evidences,0,a tape recorded by authorities,AnZhu,05-05-20 16:30,,,30,0.53,8,8
●,36ecbplus2_8,USA,0,the Utah Attorney General's Office,AnZhu,05-05-20 16:30,,,34,0.6,9,9
●,36ecbplus2_8,Charges,0,the Utah case,AnZhu,05-05-20 16:30,,,13,0.23,9,9
●,36ecbplus2_8,Church\Jeffs,0,their client,AnZhu,05-05-20 16:31,,,12,0.21,9,9
●,36ecbplus2_8,Church\Victims,0,his alleged victims,AnZhu,05-05-20 16:31,,,19,0.33,9,9
●,36ecbplus2_8,USA\Hoole,0,"Roger Hoole, an attorney for Elissa Wall and Susie Barlow",AnZhu,05-05-20 16:31,,,57,1,9,9
●,36ecbplus2_8,Church\Church-Misc,0,former FLDS members,AnZhu,05-05-20 16:32,,,19,0.33,9,9
●,36ecbplus2_8,Church\Church-Misc,0,child brides,AnZhu,05-05-20 16:32,,,12,0.21,9,9
●,36ecbplus2_8,Church\Church-Misc,0,the FLDS community,AnZhu,05-05-20 16:32,,,18,0.32,9,9
●,36ecbplus2_8,Church\Church-Misc,0,The FLDS communities,AnZhu,05-05-20 16:32,,,20,0.35,10,10
●,36ecbplus2_8,Church\Church-Misc,0,Many families,AnZhu,05-05-20 16:32,,,13,0.23,10,10
●,36ecbplus2_8,Church\Church-Misc,0,former FLDS members,AnZhu,05-05-20 16:33,,,19,0.33,10,10
●,36ecbplus2_8,Church,0,the leadership,AnZhu,05-05-20 16:33,,,14,0.25,10,10
●,36ecbplus2_8,Church\Church-Misc,0,Witnesses,AnZhu,05-05-20 16:33,,,9,0.16,11,11
●,36ecbplus2_8,Charges,0,the cases against Jeffs,AnZhu,05-05-20 16:33,,,23,0.4,11,11
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:33,,,5,0.09,11,11
●,36ecbplus2_8,USA\USA-I\Prosecutors,0,Texas prosecutors,AnZhu,05-05-20 16:33,,,17,0.3,11,11
●,36ecbplus2_8,Evidences,0,genetic evidence,AnZhu,05-05-20 16:33,,,16,0.28,11,11
●,36ecbplus2_8,Evidences,0,"extensive church documents seized during an April, 2008 raid",AnZhu,05-05-20 16:34,,,60,1.05,11,11
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:34,,,5,0.09,11,11
●,36ecbplus2_8,USA\USA-I,0,"a Schleicher County grand jury in Eldorado, Texas",AnZhu,05-05-20 16:34,,,49,0.86,11,11
●,36ecbplus2_8,USA,0,The state authorities,AnZhu,05-05-20 16:35,,,21,0.37,11,11
●,36ecbplus2_8,Church\Church-Misc,0,400 children,AnZhu,05-05-20 16:35,,,12,0.21,11,11
●,36ecbplus2_8,Evidences,0,boxes of evidence,AnZhu,05-05-20 16:35,,,17,0.3,11,11
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:35,,,5,0.09,11,11
●,36ecbplus2_8,Sexual assult,0,kissing child brides,AnZhu,05-05-20 16:35,,,20,0.35,11,11
●,36ecbplus2_8,Charges,0,charges of aggravated sexual assault,AnZhu,05-05-20 16:35,,,36,0.63,11,11
●,36ecbplus2_8,Sexual assult,0,aggravated sexual assault,AnZhu,05-05-20 16:35,,,25,0.44,11,11
●,36ecbplus2_8,Sexual assult,0,sexual assault,AnZhu,05-05-20 16:35,,,14,0.25,11,11
●,36ecbplus2_8,Charges,0,sexual assault and bigamy charges,AnZhu,05-05-20 16:36,,,33,0.58,11,11
●,36ecbplus2_8,Church\Church-Misc,0,12 other FLDS defendants,AnZhu,05-05-20 16:36,,,24,0.42,11,11
●,36ecbplus2_8,Church\Church-Misc,0,five FLDS members,AnZhu,05-05-20 16:36,,,17,0.3,11,11
●,36ecbplus2_8,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:36,,,5,0.09,11,11
●,36ecbplus2_8,Church\Jeffs\Attorneys,0,Jeffs' defenders,AnZhu,06-05-20 11:48,,,16,0.28,8,8
●,36ecbplus2_8,Church\Jeffs\Attorneys,0,Jeffs' attorneys,AnZhu,06-05-20 11:48,,,16,0.28,9,9
●,36ecbplus2_8,Church\Jeffs\Attorneys,0,Jeffs' legal team,AnZhu,06-05-20 11:48,,,17,0.3,9,9
●,36ecbplus2_8,Church\Jeffs,0,an accomplice to sexual misconduct with minors,AnZhu,06-05-20 12:14,,,46,0.81,4,4
●,36ecbplus2_8,Charges,0,found him guilty of two counts of being an accomplice to rape by performing a marriage involving an underage girl,AnZhu,06-05-20 12:14,,,113,1.99,5,5
●,36ecbplus2_8,Church\Jeffs,0,an accomplice to rape by performing a marriage involving an underage girl,AnZhu,06-05-20 12:14,,,73,1.28,5,5
●,36ecbplus2_8,Church\Jeffs,0,an accomplice to sexual conduct with a minor,AnZhu,06-05-20 12:15,,,44,0.77,7,7
●,36ecbplus2_8,Raid,0,"an April, 2008 raid at the FLDS Yearning for Zion Ranch in West Texas",AnZhu,06-05-20 12:58,,,69,1.21,11,11
●,36ecbplus2_9,Charges,0,That conviction,AnZhu,05-05-20 16:47,,,15,0.45,2,2
●,36ecbplus2_9,Charges,0,sex charges,AnZhu,05-05-20 16:47,,,11,0.33,1,1
●,36ecbplus2_9,Church\Jeffs,0,Warren Jeffs,AnZhu,05-05-20 16:47,,,12,0.36,1,1
●,36ecbplus2_9,Church\Jeffs,0,Polygamist sect leader Warren Jeffs,AnZhu,05-05-20 16:47,,,35,1.06,3,3
●,36ecbplus2_9,Charges,0,bigamy and sexual assault charges,AnZhu,05-05-20 16:47,,,33,1,3,3
●,36ecbplus2_9,Sexual assult,0,sexual assault,AnZhu,05-05-20 16:47,,,14,0.42,3,3
●,36ecbplus2_9,Church\Jeffs,0,"Jeffs, who was indicted more than two years ago",AnZhu,05-05-20 16:47,,,47,1.42,3,3
●,36ecbplus2_9,USA\Strickland,0,Texas Attorney General's Office spokesman Jerry Strickland,AnZhu,05-05-20 16:48,,,58,1.75,3,3
●,36ecbplus2_9,Church\Jeffs,0,The 54-year-old Jeffs,AnZhu,05-05-20 16:48,,,21,0.63,4,4
●,36ecbplus2_9,USA\Strickland,0,Strickland,AnZhu,05-05-20 16:48,,,10,0.3,4,4
●,36ecbplus2_9,USA,0,Texas authorities,AnZhu,05-05-20 16:49,,,17,0.51,4,4
●,36ecbplus2_9,Church\Jeffs,0,the ecclesiastical head of the Fundamentalist Church of Jesus Christ of Latter Day Saints,AnZhu,05-05-20 16:49,,,89,2.69,4,4
●,36ecbplus2_9,Church\Church-Misc,0,the Fundamentalist Church of Jesus Christ of Latter Day Saints,AnZhu,05-05-20 16:49,,,62,1.87,4,4
●,36ecbplus2_9,Charges,0,"charged the ecclesiastical head of the Fundamentalist Church of Jesus Christ of Latter Day Saints with felony bigamy, aggravated sexual assault and assault",AnZhu,05-05-20 16:49,,,155,4.68,4,4
●,36ecbplus2_9,USA\USA-I\Prosecutors,0,Prosecutors,AnZhu,05-05-20 16:49,,,11,0.33,4,4
●,36ecbplus2_9,Charges,0,the charges,AnZhu,05-05-20 16:49,,,11,0.33,4,4
●,36ecbplus2_9,Charges,0,The charges,AnZhu,05-05-20 16:49,,,11,0.33,4,4
●,36ecbplus2_9,Sexual assult,0,sexually abused,AnZhu,05-05-20 16:50,,,15,0.45,4,4
●,36ecbplus2_9,Church\Church-Misc,0,sexual predators,AnZhu,05-05-20 16:50,,,16,0.48,4,4
●,36ecbplus2_9,Church\Church-Misc,0,Most of the children,AnZhu,05-05-20 16:50,,,20,0.6,4,4
●,36ecbplus2_9,Church\Church-Misc,0,several men in the sect,AnZhu,05-05-20 16:50,,,23,0.69,4,4
●,36ecbplus2_9,Church,0,the sect,AnZhu,05-05-20 16:50,,,8,0.24,4,4
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:50,,,5,0.15,4,4
●,36ecbplus2_9,Church\Jeffs,0,their spiritual leader,AnZhu,05-05-20 16:50,,,22,0.66,4,4
●,36ecbplus2_9,Sexual assult,0,child sexual assault and abuse,AnZhu,05-05-20 16:51,,,30,0.91,4,4
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:51,,,5,0.15,4,4
●,36ecbplus2_9,Church\Church-Misc,0,several members of his church,AnZhu,05-05-20 16:51,,,29,0.88,4,4
●,36ecbplus2_9,Charges,0,a case stemming from the marriage of an underage girl to her cousin,AnZhu,05-05-20 16:51,,,67,2.02,4,4
●,36ecbplus2_9,Church\Jessop,0,"Willie Jessop, a spokesman for the church",AnZhu,05-05-20 16:51,,,41,1.24,5,5
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:51,,,5,0.15,5,5
●,36ecbplus2_9,USA\Walther,0,District Judge Barbara Walther,AnZhu,05-05-20 16:52,,,30,0.91,6,6
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,05-05-20 16:52,,,5,0.15,6,6
●,36ecbplus2_9,Charges,0,the indictment,AnZhu,05-05-20 16:52,,,14,0.42,6,6
●,36ecbplus2_9,Charges,0,the charges,AnZhu,05-05-20 16:52,,,11,0.33,6,6
●,36ecbplus2_9,USA\Strickland,0,Strickland,AnZhu,05-05-20 16:52,,,10,0.3,6,6
●,36ecbplus2_9,USA\Strickland,0,Strickland,AnZhu,05-05-20 16:52,,,10,0.3,6,6
●,36ecbplus2_9,USA\USA-I\Prosecutors,0,prosecutors,AnZhu,05-05-20 16:52,,,11,0.33,6,6
●,36ecbplus2_9,Charges,0,the case,AnZhu,05-05-20 16:52,,,8,0.24,6,6
●,36ecbplus2_9,Church\Jeffs,0,Jeffs',AnZhu,05-05-20 16:52,,,6,0.18,6,6
●,36ecbplus2_9,Sexual assult,0,sexual assault of a child,AnZhu,05-05-20 16:53,,,25,0.76,6,6
●,36ecbplus2_9,USA\Strickland,0,Strickland,AnZhu,05-05-20 16:53,,,10,0.3,6,6
●,36ecbplus2_9,USA\Gehrke,0,Utah Department of Corrections spokesman Steve Gehrke,AnZhu,05-05-20 16:53,,,53,1.6,7,7
●,36ecbplus2_9,Church\Jeffs\Attorneys,0,Jeffs' attorneys,AnZhu,06-05-20 11:48,,,16,0.48,5,5
●,36ecbplus2_9,USA\USA-I,0,prison officials,AnZhu,06-05-20 12:08,,,16,0.48,7,7
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:08,,,5,0.15,7,7
●,36ecbplus2_9,USA,0,Texas law enforcement,AnZhu,06-05-20 12:09,,,21,0.63,7,7
●,36ecbplus2_9,USA\USA-I,0,A Texas Ranger,AnZhu,06-05-20 12:09,,,14,0.42,7,7
●,36ecbplus2_9,USA\USA-I,0,an officer from the Attorney General's Office,AnZhu,06-05-20 12:09,,,45,1.36,7,7
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:09,,,5,0.15,7,7
●,36ecbplus2_9,USA\Strickland,0,Strickland,AnZhu,06-05-20 12:09,,,10,0.3,7,7
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:09,,,5,0.15,7,7
●,36ecbplus2_9,Church\Jeffs\Attorneys,0,Jeffs' defense attorneys,AnZhu,06-05-20 12:09,,,24,0.72,7,7
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:10,,,5,0.15,7,7
●,36ecbplus2_9,Charges,0,a long-running criminal case in Utah,AnZhu,06-05-20 12:10,,,36,1.09,7,7
●,36ecbplus2_9,USA,0,the Utah Supreme Court,AnZhu,06-05-20 12:10,,,22,0.66,7,7
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:10,,,5,0.15,8,8
●,36ecbplus2_9,USA,0,the Utah State Prison,AnZhu,06-05-20 12:10,,,21,0.63,8,8
●,36ecbplus2_9,Charges,0,eventual conviction,AnZhu,06-05-20 12:12,,,19,0.57,8,8
●,36ecbplus2_9,Charges,0,two charges of rape,AnZhu,06-05-20 12:12,,,19,0.57,8,8
●,36ecbplus2_9,Church\Jeffs,0,an accomplice for his role,AnZhu,06-05-20 12:13,,,26,0.79,8,8
●,36ecbplus2_9,Charges,0,the 2001 marriage of an underage follower - then 14 - to her 19-year-old cousin,AnZhu,06-05-20 12:13,,,79,2.39,8,8
●,36ecbplus2_9,Church\Victims,0,an underage follower,AnZhu,06-05-20 12:13,,,20,0.6,8,8
●,36ecbplus2_9,USA,0,the Utah Supreme,AnZhu,06-05-20 12:13,,,16,0.48,8,8
●,36ecbplus2_9,Charges,0,the 2007 convictions,AnZhu,06-05-20 12:13,,,20,0.6,8,8
●,36ecbplus2_9,USA\USA-I\Prosecutors,0,Prosecutors,AnZhu,06-05-20 12:13,,,11,0.33,8,8
●,36ecbplus2_9,Church\Jeffs,0,Jeffs,AnZhu,06-05-20 12:13,,,5,0.15,8,8
●,36ecbplus2_9,Raid,0,the 2008 raid of the Yearning For Zion Ranch in Eldorado,AnZhu,06-05-20 12:58,,,56,1.69,4,4
●,36ecbplus2_9,Church\Church-Misc,0,more than 400 children,AnZhu,06-05-20 12:59,,,22,0.66,4,4
●,36ecbplus2_9,Church\Church-Misc,0,the girls,AnZhu,06-05-20 12:59,,,9,0.27,4,4
●,36ecbplus2_9,Church\Church-Misc,0,the boys,AnZhu,06-05-20 12:59,,,8,0.24,4,4
